7-Earth Elemental|1.0|Earth Elemental
7-Living Wave|1.0|Living Wave
7-Mark of the Forge|1.0|Mark of the Forge
7-Varret the Wise|1.0|Varret the Wise
7-Luckbreaker Gryffyn|1.0|Luckbreaker Gryffyn
7-Varret the Mighty|1.0|Varret the Mighty
7-Curse of Loneliness|1.0|Curse of Loneliness
7-Nihil Draconus|1.0|Nihil Draconus
7-Varret the Stealthy|1.0|Varret the Stealthy
1-133|1.0|Detain
1-369|1.0|Trickster's Cloak
5-246|1.0|Token of Vision
2-175|1.0|Journeyman Armorer
5-52|1.0|Awaken the Ages
1-260|1.0|Blood Beetle
6-139|1.0|Furnish
3-171|1.0|Electropy
1-114|1.0|Towering Terrazon
1-102|1.0|Xenan Guardian
6-210|1.0|Razorquill
3-167|1.0|Unseal
1-212|1.0|Cobalt Acolyte
5-196|1.0|Bear Arms
6-56|1.0|Displaced Oryctodon
2-70|1.0|Minotaur Oathkeeper
6-213|1.0|Eviscerate
1-33|1.0|Rally
0-15|1.0|Oasis Sanctuary
1-147|1.0|Brightmace Paladin
1-21|1.0|Pyre Adept
5-113|1.0|Crystal Dirk
5-78|1.0|Oni Samurai
5-208|1.0|Lost Scroll
1-72|1.0|Humbug
1-12|1.0|Ticking Grenadin
2-50|1.0|Archive Curator
6-138|1.0|Fend Off
2-217|1.0|Bring Down
4-101|1.0|Peacekeeper's Helm
1-264|1.0|Dark Wisp
1-69|1.0|Ornamental Daggers
4-213|1.0|Banished Umbren
5-10|1.0|Oni Forgemaster
4-34|1.0|Overheat
2-73|1.0|Strength of Many
6-31|1.0|Mining Team
0-33|1.0|Vampire Bat
1-209|1.0|Flash Freeze
3-2|1.0|Helpful Doorbot
6-25|1.0|Sizzleback Salamander
2-103|1.0|Cloudsnake Hatchling
4-64|1.0|Living Example
5-91|1.0|Kosul Recruit
1-330|1.0|Safe Return
1-30|1.0|Rebel Sharpshooter
6-118|1.0|High Alert
1-41|1.0|Magma Javelin
1-162|1.0|Stalwart Shield
1-392|1.0|Combust
4-135|1.0|Downfall
2-238|1.0|Sanguine Sword
6-146|1.0|Yeti Bully
6-5|1.0|Oni Patrol
6-148|1.0|Belligerent Yeti
3-154|1.0|Jump Kick
1-93|1.0|Amber Acolyte
5-251|1.0|Astromancer's Compass
1-505|1.0|Treasury Guard
5-236|1.0|Token of Ambition
5-241|1.0|Token of Instinct
2-66|1.0|Voyaging Lumen
6-82|1.0|Horn of Plenty
2-156|1.0|Cabal Bludgeoner
1-207|1.0|Second Sight
1-270|1.0|Lethrai Ranger
0-11|1.0|Talir's Favored
5-115|1.0|Mischief Yeti
1-4|1.0|Heavy Axe
2-210|1.0|Xenan Cupbearer
1-150|1.0|Loyal Watchwing
5-149|1.0|Borrowed Violence
5-75|1.0|Endure
4-113|1.0|Workshop Tinker
1-256|1.0|Direfang Spider
1-354|1.0|Pteriax Hatchling
6-91|1.0|Emerald Coin
1-68|1.0|Water of Life
1-302|1.0|Spirit Drain
1-77|1.0|Bold Adventurer
6-155|1.0|Camp Surveyor
3-204|1.0|Grenamender
1-141|1.0|Rebuke
1-197|1.0|Lightning Strike
4-63|1.0|Learned Herbalist
6-136|1.0|Cobalt Coin
1-127|1.0|Valkyrie Aspirant
1-180|1.0|Civic Peacekeeper
4-133|1.0|Sky Crew
1-142|1.0|Crownwatch Longsword
1-357|1.0|Amaran Camel
6-166|1.0|Death from Above
2-198|1.0|Topaz Drake
2-138|1.0|Fallen Oni
6-149|1.0|Fledgling Owlet
1-55|1.0|Hellfire Rifle
2-55|1.0|Viper's Bite
0-18|1.0|Rolant's Favor
1-31|1.0|Granite Acolyte
2-68|1.0|Belching Behemoth
1-196|1.0|Herald's Song
6-104|1.0|Steadfast Paladin
5-112|1.0|Steely Resolve
6-1|1.0|Granite Coin
6-66|1.0|Omnivorous Vorlunk
1-208|1.0|Skysnapper
0-4|1.0|Blazing Renegade
4-238|1.0|Cut Ties
1-73|1.0|Sanctuary Priest
1-252|1.0|Sabotage
0-24|1.0|Eilyn's Favor
1-136|1.0|Reinforce
6-7|1.0|Blurreechaser
1-265|1.0|Scavenging Vulture
6-26|1.0|Streets Aflame
3-18|1.0|Hoof Slash
1-266|1.0|Blackguard Sidearm
1-49|1.0|Dusthoof Brawler
5-87|1.0|Kosul Diplomat
1-213|1.0|Scheme
3-174|1.0|Snowfort
1-35|1.0|Centaur Outrider
6-189|1.0|Angry Prophet
4-236|1.0|Lethrai Bladewhirl
1-17|1.0|Rampage
1-158|1.0|Copperhall Recruit
1-83|1.0|Sauropod Wrangler
1-80|1.0|Teleport
3-3|1.0|Iceberg Frontrunner
5-14|1.0|Fireheart Recruit
0-3|1.0|Kaleb's Favor
1-101|1.0|Towertop Patrol
5-7|1.0|Conflagrate
1-254|1.0|Pilfer
1-301|1.0|Direwood Rampager
1-85|1.0|Accelerate
1-238|1.0|Araktodon
5-226|1.0|Token of Honor
1-153|1.0|Emerald Acolyte
6-69|1.0|Quicksilver Ooze
1-137|1.0|Minotaur Grunt
1-220|1.0|Jarrall's Frostkin
0-35|1.0|Vara's Favor
6-182|1.0|Bloodnurse
6-167|1.0|Elder Meditant
5-172|1.0|Lethrai Intimidator
6-78|1.0|Mute
1-171|1.0|Mithril Mace
1-130|1.0|Finest Hour
1-408|1.0|Seek Power
5-42|1.0|Scorpion
1-37|1.0|Recogulator
3-106|1.0|Wanted Poster
1-407|1.0|Worn Shield
1-276|1.0|Amethyst Acolyte
4-103|1.0|Spire Spellsword
3-29|1.0|Barbarian Camp
5-5|1.0|Softfoot Burglar
6-188|1.0|Vicious Rumors
6-3|1.0|Char
1-261|1.0|Devour
4-74|1.0|Sirocco Elementalist
5-84|1.0|Fall Short
6-46|1.0|Amber Coin
2-2|1.0|Forge Wolf
5-41|1.0|Araktodon Egg
1-15|1.0|Ruin
3-63|1.0|Disjunction
3-157|1.0|Sinister Opportunist
4-216|1.0|Hair-Trigger Pistol
6-150|1.0|Fragility
6-197|1.0|Crooked Alleyguide
5-134|1.0|Court Mage
1-415|1.0|Alchemical Blast
1-218|1.0|Wisdom of the Elders
4-14|1.0|Ruination Sledge
4-152|1.0|Changeestik
6-181|1.0|Amethyst Coin
1-503|1.0|Horned Vorlunk
2-194|1.0|Mortar
5-252|1.0|Bannerman
5-231|1.0|Token of Knowledge
2-149|1.0|Lethrai Memory-Keeper
4-197|1.0|Spitefeeder
5-108|1.0|Oathkeeper's Hammer
1-159|1.0|Hooru Fledgling
1-504|1.0|Steadfast Deputy
5-120|1.0|Master Cartographer
3-65|1.0|Trail Maker
4-27|1.0|Warpainter
1-278|1.0|Ravenous Thornbeast
1-75|1.0|Predator's Instinct
3-202|1.0|Affliction
4-22|1.0|Manufacture
4-12|1.0|Hotblood Barbarian
1-321|1.0|Renegade Valkyrie
4-53|1.0|Journey Guide
3-153|1.0|Farplace Finder
2-118|1.0|Icebow
5-220|1.0|Lethrai Courtier
1-215|1.0|Scaly Gruan
1-88|1.0|Synchronized Strike
1-203|1.0|Yeti Snowslinger
1-284|1.0|Back-Alley Bouncer
3-145|1.0|Town Watchman
1-204|1.0|Tundra Explorer
6-71|1.0|Stillweave Shroud
6-132|1.0|Unseen Ghostblade
2-96|1.0|Horngrinder
5-94|1.0|Steel-Eyed Pistoleer
6-212|1.0|Withering Touch
1-32|1.0|Oni Quartermaster
4-221|1.0|Umbren Deathwatcher
0-9|1.0|Silence
6-198|1.0|Darkweave Enchantress
6-65|1.0|Novice Entomancer
5-123|1.0|Parry
6-19|1.0|Call to Arms
1-50|1.0|Centaur Raidleader
5-131|1.0|Storm Spiral
5-6|1.0|Urn of Choking Embers
5-192|1.0|Lethrai Hideaway
6-141|1.0|Gustrider
0-56|1.0|Seat of Glory
4-111|1.0|Shamebearer
5-8|1.0|Firemane Lioness
1-406|1.0|Spiked Helm
5-211|1.0|Resilient Wagoneer
6-232|1.0|Hooru Insignia
3-11|1.0|Oni Cavediver
6-137|1.0|Dinomancy Enthusiast
5-216|1.0|Iceberg Shineefinder
5-59|1.0|Maddening Whisper
3-218|1.0|Sleeping Draught
0-58|1.0|Seat of Progress
5-158|1.0|Heirloom Seeker
6-133|1.0|Valkyrie Accuser
4-254|1.0|Linebreaker's Shield
3-257|1.0|Iceberg Warchief
4-132|1.0|Sheriff's Hat
2-137|1.0|Brash Shorthorn
5-53|1.0|Mesmerized Moth
3-30|1.0|Hellfire Oni
6-152|1.0|Read the Runes
1-90|1.0|Ageless Mentor
6-21|1.0|Coverfire Marksman
1-125|1.0|Gilded Glaive
1-216|1.0|Icebreaker
1-255|1.0|Slumbering Stone
6-83|1.0|Venomous Mount
5-201|1.0|Deadeye
5-93|1.0|Siraf's Beacon
4-81|1.0|Lumen Attendant
6-160|1.0|Lightning Sprite
0-61|1.0|Seat of Mystery
1-128|1.0|Elder's Feather
1-324|1.0|Field Captain
1-146|1.0|Auric Sentry
2-177|1.0|Brilliant Discovery
4-142|1.0|Silverwing Augmentor
5-34|1.0|Sunscorched Elemental
0-51|1.0|Seat of Order
1-79|1.0|Twinning Ritual
0-53|1.0|Seat of Fury
6-94|1.0|Headhunter
5-11|1.0|Plunder
5-79|1.0|Svetya's Bravery
1-148|1.0|Bronze Cuirass
3-164|1.0|Storm Talisman
5-2|1.0|Bottoms Up
3-211|1.0|Cowardice
0-6|1.0|Flash Fire
6-100|1.0|Relentless Deadshot
1-360|1.0|Psionic Savant
1-105|1.0|Ancient Lore
1-222|1.0|Yeti Troublemaker
3-279|1.0|Common Cause
2-163|1.0|Minotaur Lighthoof
4-19|1.0|Frontier Bard
6-53|1.0|Burdenbearer Wisp
5-194|1.0|Clan Huntcaller
6-153|1.0|Re-read
5-207|1.0|Tunneling Gargantua
6-234|1.0|Feln Insignia
2-29|1.0|Stonepowder Heretic
1-139|1.0|Crownwatch Paladin
6-45|1.0|Twinflame
1-113|1.0|Twinbrood Sauropod
0-62|1.0|Seat of Cunning
4-57|1.0|Staff of Speed
3-233|1.0|Headsman's Axe
6-192|1.0|Illicit Armament
6-186|1.0|Spiteful Strike
2-162|1.0|Xenan Fanatic
6-171|1.0|Ferocity of Bear
0-30|1.0|Primal Incarnation
5-88|1.0|Fur Hat
3-71|1.0|Premonition Wisp
4-259|1.0|Bloodthirsty Brawler
6-116|1.0|War Wagon
6-190|1.0|Auric Reclaimer
1-165|1.0|Mark of Shame
6-164|1.0|Aggressive Ursine
1-117|1.0|Lumen Shepherd
2-136|1.0|Icequake
1-279|1.0|Lethrai Nightblade
1-39|1.0|Cloud of Ash
5-128|1.0|Glacier Shaper
1-131|1.0|Tinker Apprentice
2-10|1.0|Grenade
2-35|1.0|Cult Aspirant
6-73|1.0|Swirl the Sands
1-160|1.0|Combrei Magister
2-146|1.0|Amethyst Ring
1-81|1.0|Secret Pages
2-174|1.0|Noble Firemane
6-109|1.0|Kemmo's Blueprints
3-239|1.0|Drifting Death
1-76|1.0|Unlock Potential
0-27|1.0|Thunderbird
0-21|1.0|Mantle of Justice
1-258|1.0|Ghostform
1-98|1.0|Healer's Cloak
5-62|1.0|Temple Artisan
6-226|1.0|Praxis Insignia
6-106|1.0|Touch of Grace
1-176|1.0|Fourth-Tree Elder
1-240|1.0|North-Wind Herald
4-8|1.0|Ankle Cutter
3-274|1.0|Rooftop Vigilante
4-73|1.0|Initiation Bell
5-181|1.0|Sadistic Glee
1-211|1.0|Polymorph
5-24|1.0|Ruckus Rouser
4-276|1.0|Disrupt
6-201|1.0|Lethrai Direbeast
1-178|1.0|Ceremonial Mask
1-230|1.0|Windshaper
4-85|1.0|Stinging Wind
2-45|1.0|Amber Ring
1-282|1.0|Beastcaller's Amulet
0-54|1.0|Seat of Impulse
2-205|1.0|Shadowlands Bonepicker
3-241|1.0|Gunrustler
4-107|1.0|Encouragement
6-17|1.0|Stronghold Vandal
4-171|1.0|Lethrai Secretweaver
1-341|1.0|Karmic Guardian
5-49|1.0|Sustaining Harp
5-97|1.0|Auric Weaponsmith
5-165|1.0|Warlock's Brew
1-192|1.0|Blind Storyteller
2-64|1.0|Plated Goliath
5-162|1.0|Obliviobot
6-70|1.0|Search Party
6-196|1.0|Vizier's Tablet
4-220|1.0|Surgeon's Saw
2-166|1.0|Direwood Prowler
5-100|1.0|Pistolwhip
4-3|1.0|Feed the Flames
1-25|1.0|Piercing Shot
4-241|1.0|Magus of Celerity
6-147|1.0|Avalanche Yeti
0-14|1.0|Timekeeper
1-46|1.0|Calderan Gunsmith
5-47|1.0|Porcelain Mask
4-198|1.0|Xenan Lifespeaker
4-257|1.0|Knight of Sorrow
4-47|1.0|Final Shot
6-52|1.0|Adolescent Deathjaw
6-108|1.0|Inner Might
6-219|1.0|Wretched Talon
4-62|1.0|Last Rites
0-36|1.0|Devouring Shadow
3-246|1.0|Repulsive Gorger
6-61|1.0|Bulbous Humbug
6-32|1.0|Outlaw Ringleader
4-39|1.0|Gravemarker Oni
1-70|1.0|Slow
1-247|1.0|Skycrag Wyvarch
3-182|1.0|Meditation Trainer
4-272|1.0|Alchemist's Concoction
1-28|1.0|Burn Out
4-130|1.0|Resolute Paladin
6-238|1.0|Seek Answers
1-96|1.0|Scorpion Wasp
6-173|1.0|Keen Saddleback
1-89|1.0|Dune Phantom
6-67|1.0|Patience
1-304|1.0|Horsesnatcher Bat
1-52|1.0|Stonescar Maul
1-394|1.0|Treachery
1-297|1.0|Cabal Cutthroat
4-151|1.0|Campfire Watchman
2-139|1.0|Jack's Knife
4-26|1.0|Rusty Grenamotive
1-333|1.0|Combrei Healer
5-154|1.0|Secret Passage
6-230|1.0|Combrei Insignia
2-227|1.0|Highwind Glider
1-353|1.0|Storm Lynx
4-150|1.0|Substitute
1-100|1.0|Praxis Displacer
6-27|1.0|Tantrum
1-283|1.0|Cabal Recruiter
5-222|1.0|Sadistic Ritualist
5-81|1.0|Axe Sharpener
2-115|1.0|Cobalt Ring
1-214|1.0|Ice Sprite
5-254|1.0|Makeshift Barrier
2-211|1.0|Bloodcall Invoker
6-191|1.0|Cabal Repeater
5-151|1.0|Direwood Slasher
0-55|1.0|Seat of Vengeance
2-1|1.0|Firemane Cub
1-396|1.0|Smuggler's Stash
5-102|1.0|Rallying Banner
2-226|1.0|Duelist's Blade
1-27|1.0|Rakano Flagbearer
5-141|1.0|Elvish Swindler
6-97|1.0|Isolate
3-22|1.0|Ruincrawler Yeti
6-80|1.0|Temporal Adept
1-262|1.0|Sporefolk
1-43|1.0|Rebel Illuminator
5-188|1.0|Penitent Bull
1-67|1.0|Infinite Hourglass
2-131|1.0|Boltcrafter Shaman
0-60|1.0|Seat of Chaos
3-103|1.0|Humble Instructor
1-236|1.0|Sapphire Dragon
6-34|1.0|Combustion Brawler
6-145|1.0|Warning Jolt
6-40|1.0|Heretic's Cannon
3-27|1.0|Tumblebang
5-30|1.0|Hordeleader
4-65|1.0|Living Offering
1-58|1.0|Crowd Favorite
4-98|1.0|Harmless Question
2-80|1.0|Emerald Ring
1-42|1.0|Outlands Sniper
5-138|1.0|Reclusive Scholar
2-9|1.0|Granite Ring
4-162|1.0|Tend the Flock
1-156|1.0|Hero of the People
6-86|1.0|Refreshing Waters
2-4|1.0|Hidden Shiv
5-48|1.0|Resolute Monk
1-318|1.0|Longhorn Sergeant
4-176|1.0|Icicle Marksman
3-123|1.0|Valkyrie Cadet
1-193|1.0|Permafrost
6-102|1.0|Silver Shortsword
1-291|1.0|Soul Collector
3-127|1.0|Curse of Taxation
4-195|1.0|Horrifying Helm
5-132|1.0|Lens of Clarity
6-140|1.0|Good Idea at the Time
3-276|1.0|Skywalk Enforcer
1-375|1.0|Gorgon Fanatic
0-63|1.0|Seat of Wisdom
6-228|1.0|Stonescar Insignia
5-26|1.0|Siege Breaker
5-205|1.0|Colossal Pteriax
5-33|1.0|Shingane Captain
1-60|1.0|Steelbound Dragon
5-76|1.0|Adjudicator's Gavel
4-5|1.0|Longbarrel
1-237|1.0|Hatchery Hunter
1-183|1.0|Rolant's Honor Guard
6-22|1.0|Gold Mine
4-237|1.0|The End is Near
5-217|1.0|Chunk Chunk
5-40|1.0|Crested Runt
5-199|1.0|Eaton, Seditious Noble
6-193|1.0|Olly, Maniacal Graverobber
5-185|1.0|Acantha, the Huntress
2-14|1.0|Stonescar Excavator
3-242|1.0|Malediction Reader
6-9|1.0|Clodagh, Loyal Advisor
3-227|1.0|Devious Drone
3-107|1.0|Whetstone
6-115|1.0|Tinker Enervator
1-94|1.0|Clockroach
5-129|1.0|Shapeshifter's Mask
4-251|1.0|Derry Cathain, Ripclaw Rider
5-223|1.0|Dread
3-220|1.0|Ashara, Ruthless Assassin
6-215|1.0|Scarecrow
4-69|1.0|Arcanum Hourglass
2-167|1.0|Slimespitter Slug
4-256|1.0|Unfinished Business
1-243|1.0|Thunderstrike Dragon
2-109|1.0|Maelstrom Bell
5-117|1.0|Savagery
6-64|1.0|Kimi, Expedition Guide
4-275|1.0|Recon Tower
3-133|1.0|Shieldsmith
1-175|1.0|Silverwing Commander
2-28|1.0|Pouncing Drake
3-61|1.0|Ask for Directions
1-294|1.0|Oblivion Spike
1-97|1.0|Steward of Prophecy
4-271|1.0|Chairman's Contract
6-231|1.0|Pearl Abbey Smuggler
1-285|1.0|Lethrai Falchion
6-74|1.0|Talir's Sanctum
5-204|1.0|Great Valley Smuggler
1-242|1.0|Mistveil Drake
5-161|1.0|Mournful Deathcap
1-3|1.0|Charchain Flail
4-43|1.0|Dashing Rapscallion
4-127|1.0|Citywide Ban
1-232|1.0|Crystallize
4-242|1.0|Recombobulate
5-106|1.0|Defender's Bulwark
1-244|1.0|Channel the Tempest
3-259|1.0|Shush
3-131|1.0|Rakano Sheriff
2-114|1.0|Cloudsnake Harrier
3-60|1.0|Accelerated Impact
1-312|1.0|Rakano Artisan
1-19|1.0|Brazen Daredevil
2-126|1.0|Torgov, Icecap Trader
3-155|1.0|Powderglider
6-156|1.0|Crashing Avalanche
1-112|1.0|Striking Snake Formation
5-71|1.0|Temple Captain
4-183|1.0|Gleaming Shield
5-212|1.0|Howling Kurtarr
1-38|1.0|Steelfang Chakram
6-227|1.0|East Annex Smuggler
6-130|1.0|Withstand
3-212|1.0|Dreamsnatcher
2-160|1.0|Relentless Gorehorn
1-272|1.0|Torrent of Spiders
3-256|1.0|Tinker Dronedropper
1-300|1.0|Argenport Ringmaster
5-12|1.0|Flametail Whip
5-175|1.0|Elder Astrologer
3-184|1.0|Regression
1-280|1.0|Shadowlands Guide
6-98|1.0|Kira, the Prodigy
2-59|1.0|Beckoning Lumen
6-178|1.0|Tamarys, Earthshaker
6-229|1.0|Cen Wastes Smuggler
4-155|1.0|Honored Skyguard
5-209|1.0|Back for More
5-210|1.0|Hidden Road Smuggler
5-198|1.0|Red Canyon Smuggler
6-135|1.0|Secret Weapon
4-76|1.0|Wurmcalling
5-139|1.0|Shadowlands Borderscout
4-30|1.0|Criva, the Crimson Scythe
1-363|1.0|Hunting Pteriax
4-203|1.0|Fearbinder
5-215|1.0|Howling Peak Smuggler
6-157|1.0|Eilyn's Sanctum
6-14|1.0|Incendiary Slagmite
2-192|1.0|Calderan Cradle
1-241|1.0|Celestial Omen
5-225|1.0|Blistersting Claws
4-218|1.0|Marionette Cross
4-123|1.0|Rolant's Memorial
2-63|1.0|Waystone Infuser
4-268|1.0|Siphon Vitality
5-178|1.0|Pillar of Dreams
1-78|1.0|Voice of the Speaker
3-44|1.0|Sureshot
1-234|1.0|Staff of Stories
4-263|1.0|Stonescar Pickaxe
4-255|1.0|Long Live the Queen
6-236|1.0|Seal of Devotion
5-51|1.0|Antique Polisher
6-208|1.0|Malediction
6-30|1.0|Kaleb's Sanctum
1-286|1.0|Impending Doom
2-22|1.0|Library Phoenix
3-81|1.0|Sandspitter
5-69|1.0|Etched Monolith
1-399|1.0|Brimstone Altar
6-54|1.0|Cryptic Master
1-154|1.0|Spire Chaplain
