8-Bladecrafter Shade|1.0|Bladecrafter Shade
8-Power Burst|1.0|Power Burst
8-Gentle Grazer Shade|1.0|Gentle Grazer Shade
8-Inferno Brood|1.0|Inferno Brood
8-Albon Shade|1.0|Albon Shade
8-Willbreaker Shade|1.0|Willbreaker Shade
8-Corpsebloom Shade|1.0|Corpsebloom Shade
8-Highsky Lookout Shade|1.0|Highsky Lookout Shade
8-Tidal Elemental|1.0|Tidal Elemental
1-15|1.0|Ruin
1-15|1.0|Ruin
1-15|1.0|Ruin
1-15|1.0|Ruin
1-15|1.0|Ruin
1-15|1.0|Ruin
6-3|1.0|Char
6-3|1.0|Char
6-3|1.0|Char
6-3|1.0|Char
6-3|1.0|Char
6-3|1.0|Char
1-10|1.0|Temper
1-10|1.0|Temper
1-10|1.0|Temper
1-10|1.0|Temper
1-10|1.0|Temper
1-10|1.0|Temper
1-17|1.0|Rampage
7-4|1.0|Breath of Voprex
7-5|1.0|Desperate Gambit
1-33|1.0|Rally
1-41|1.0|Magma Javelin
1-41|1.0|Magma Javelin
1-41|1.0|Magma Javelin
1-41|1.0|Magma Javelin
1-41|1.0|Magma Javelin
1-41|1.0|Magma Javelin
3-29|1.0|Barbarian Camp
3-29|1.0|Barbarian Camp
3-29|1.0|Barbarian Camp
3-29|1.0|Barbarian Camp
3-29|1.0|Barbarian Camp
3-29|1.0|Barbarian Camp
3-40|1.0|Barkeep's Friend
3-40|1.0|Barkeep's Friend
3-40|1.0|Barkeep's Friend
3-40|1.0|Barkeep's Friend
3-40|1.0|Barkeep's Friend
3-40|1.0|Barkeep's Friend
5-27|1.0|Spitfire
5-27|1.0|Spitfire
5-27|1.0|Spitfire
5-27|1.0|Spitfire
5-27|1.0|Spitfire
5-27|1.0|Spitfire
1-55|1.0|Hellfire Rifle
5-15|1.0|Grandfather's Axe
7-22|1.0|Warhorn
0-3|1.0|Kaleb's Favor
0-3|1.0|Kaleb's Favor
0-3|1.0|Kaleb's Favor
0-3|1.0|Kaleb's Favor
0-3|1.0|Kaleb's Favor
0-3|1.0|Kaleb's Favor
7-7|1.0|Sol's Fury
7-7|1.0|Sol's Fury
7-7|1.0|Sol's Fury
7-7|1.0|Sol's Fury
7-7|1.0|Sol's Fury
7-7|1.0|Sol's Fury
7-9|1.0|Warbrush Oni
7-9|1.0|Warbrush Oni
7-9|1.0|Warbrush Oni
7-9|1.0|Warbrush Oni
7-9|1.0|Warbrush Oni
7-9|1.0|Warbrush Oni
7-16|1.0|Razorwire Totemite
7-16|1.0|Razorwire Totemite
7-16|1.0|Razorwire Totemite
7-16|1.0|Razorwire Totemite
7-16|1.0|Razorwire Totemite
7-16|1.0|Razorwire Totemite
7-17|1.0|Cindermaw Tota
7-17|1.0|Cindermaw Tota
7-17|1.0|Cindermaw Tota
7-17|1.0|Cindermaw Tota
7-17|1.0|Cindermaw Tota
7-17|1.0|Cindermaw Tota
2-27|1.0|Pit Fighter
2-27|1.0|Pit Fighter
2-27|1.0|Pit Fighter
2-27|1.0|Pit Fighter
2-27|1.0|Pit Fighter
2-27|1.0|Pit Fighter
1-37|1.0|Recogulator
1-37|1.0|Recogulator
1-37|1.0|Recogulator
1-37|1.0|Recogulator
1-37|1.0|Recogulator
1-37|1.0|Recogulator
1-12|1.0|Ticking Grenadin
4-27|1.0|Warpainter
3-2|1.0|Helpful Doorbot
0-4|1.0|Blazing Renegade
1-35|1.0|Centaur Outrider
1-49|1.0|Dusthoof Brawler
2-2|1.0|Forge Wolf
7-14|1.0|Gaudy Showman
1-31|1.0|Granite Acolyte
7-26|1.0|Living Mountain
1-21|1.0|Pyre Adept
1-30|1.0|Rebel Sharpshooter
7-20|1.0|Relentless Combatant
7-6|1.0|Shavka Evangel
3-63|1.0|Disjunction
3-63|1.0|Disjunction
3-63|1.0|Disjunction
3-63|1.0|Disjunction
3-63|1.0|Disjunction
3-63|1.0|Disjunction
7-37|1.0|Mettle
1-80|1.0|Teleport
5-41|1.0|Araktodon Egg
5-41|1.0|Araktodon Egg
5-41|1.0|Araktodon Egg
5-41|1.0|Araktodon Egg
5-41|1.0|Araktodon Egg
5-41|1.0|Araktodon Egg
6-82|1.0|Horn of Plenty
6-82|1.0|Horn of Plenty
6-82|1.0|Horn of Plenty
6-82|1.0|Horn of Plenty
6-82|1.0|Horn of Plenty
6-82|1.0|Horn of Plenty
1-69|1.0|Ornamental Daggers
7-50|1.0|Wilderness Refuge
7-50|1.0|Wilderness Refuge
7-50|1.0|Wilderness Refuge
7-50|1.0|Wilderness Refuge
7-50|1.0|Wilderness Refuge
7-50|1.0|Wilderness Refuge
4-86|1.0|Wurmstone
4-86|1.0|Wurmstone
4-86|1.0|Wurmstone
4-86|1.0|Wurmstone
4-86|1.0|Wurmstone
4-86|1.0|Wurmstone
7-39|1.0|Chant to Grodov
0-15|1.0|Oasis Sanctuary
1-75|1.0|Predator's Instinct
1-75|1.0|Predator's Instinct
1-75|1.0|Predator's Instinct
1-75|1.0|Predator's Instinct
1-75|1.0|Predator's Instinct
1-75|1.0|Predator's Instinct
7-48|1.0|Proselytize
7-48|1.0|Proselytize
7-48|1.0|Proselytize
1-93|1.0|Amber Acolyte
2-50|1.0|Archive Curator
7-33|1.0|Ardent Convert
2-68|1.0|Belching Behemoth
1-77|1.0|Bold Adventurer
7-51|1.0|Cult Recruiter
7-40|1.0|Grodov Evangel
7-56|1.0|Grodov's Favored
1-503|1.0|Horned Vorlunk
1-72|1.0|Humbug
1-72|1.0|Humbug
1-72|1.0|Humbug
1-72|1.0|Humbug
1-72|1.0|Humbug
1-72|1.0|Humbug
4-61|1.0|Illumination Wisp
4-61|1.0|Illumination Wisp
4-61|1.0|Illumination Wisp
4-61|1.0|Illumination Wisp
4-61|1.0|Illumination Wisp
4-61|1.0|Illumination Wisp
4-52|1.0|Jibbering Jackal
4-53|1.0|Journey Guide
4-64|1.0|Living Example
3-57|1.0|Lucky Prospector
3-57|1.0|Lucky Prospector
3-57|1.0|Lucky Prospector
3-57|1.0|Lucky Prospector
3-57|1.0|Lucky Prospector
3-57|1.0|Lucky Prospector
5-61|1.0|Sirocco Glider
5-61|1.0|Sirocco Glider
5-61|1.0|Sirocco Glider
5-61|1.0|Sirocco Glider
5-61|1.0|Sirocco Glider
5-61|1.0|Sirocco Glider
7-43|1.0|Spiketail Qirin
7-49|1.0|Swaying Sea Qirin
7-49|1.0|Swaying Sea Qirin
7-49|1.0|Swaying Sea Qirin
0-11|1.0|Talir's Favored
1-114|1.0|Towering Terrazon
1-101|1.0|Towertop Patrol
1-101|1.0|Towertop Patrol
1-101|1.0|Towertop Patrol
7-55|1.0|Vinepetal Creeper
1-102|1.0|Xenan Guardian
1-136|1.0|Reinforce
1-136|1.0|Reinforce
1-136|1.0|Reinforce
7-62|1.0|Draw Strength
5-84|1.0|Fall Short
1-130|1.0|Finest Hour
7-64|1.0|Inflict Conscience
7-64|1.0|Inflict Conscience
7-64|1.0|Inflict Conscience
7-64|1.0|Inflict Conscience
7-64|1.0|Inflict Conscience
7-64|1.0|Inflict Conscience
7-74|1.0|Crowd Queller
7-74|1.0|Crowd Queller
7-74|1.0|Crowd Queller
7-74|1.0|Crowd Queller
7-74|1.0|Crowd Queller
7-74|1.0|Crowd Queller
1-171|1.0|Mithril Mace
1-171|1.0|Mithril Mace
1-171|1.0|Mithril Mace
1-171|1.0|Mithril Mace
1-171|1.0|Mithril Mace
1-171|1.0|Mithril Mace
1-162|1.0|Stalwart Shield
1-162|1.0|Stalwart Shield
1-162|1.0|Stalwart Shield
2-74|1.0|Talon of Nostrix
2-74|1.0|Talon of Nostrix
2-74|1.0|Talon of Nostrix
1-142|1.0|Crownwatch Longsword
7-72|1.0|Stand Strong
7-72|1.0|Stand Strong
7-72|1.0|Stand Strong
7-72|1.0|Stand Strong
7-72|1.0|Stand Strong
7-72|1.0|Stand Strong
1-141|1.0|Rebuke
1-141|1.0|Rebuke
1-141|1.0|Rebuke
0-18|1.0|Rolant's Favor
0-18|1.0|Rolant's Favor
0-18|1.0|Rolant's Favor
7-81|1.0|Storm of Feathers
7-81|1.0|Storm of Feathers
7-81|1.0|Storm of Feathers
3-134|1.0|Spiritblade Stalker
3-134|1.0|Spiritblade Stalker
3-134|1.0|Spiritblade Stalker
3-134|1.0|Spiritblade Stalker
3-134|1.0|Spiritblade Stalker
3-134|1.0|Spiritblade Stalker
7-86|1.0|Rent Seeker
7-86|1.0|Rent Seeker
7-86|1.0|Rent Seeker
7-86|1.0|Rent Seeker
7-86|1.0|Rent Seeker
7-86|1.0|Rent Seeker
7-87|1.0|Longtail Cavalry
7-87|1.0|Longtail Cavalry
7-87|1.0|Longtail Cavalry
7-87|1.0|Longtail Cavalry
7-87|1.0|Longtail Cavalry
7-87|1.0|Longtail Cavalry
2-77|1.0|Sparring Partner
2-77|1.0|Sparring Partner
2-77|1.0|Sparring Partner
1-153|1.0|Emerald Acolyte
1-153|1.0|Emerald Acolyte
1-153|1.0|Emerald Acolyte
4-129|1.0|Graceful Calligrapher
4-129|1.0|Graceful Calligrapher
4-129|1.0|Graceful Calligrapher
1-150|1.0|Loyal Watchwing
1-147|1.0|Brightmace Paladin
1-180|1.0|Civic Peacekeeper
1-158|1.0|Copperhall Recruit
1-159|1.0|Hooru Fledgling
1-137|1.0|Minotaur Grunt
2-70|1.0|Minotaur Oathkeeper
5-78|1.0|Oni Samurai
7-78|1.0|Oni Stalwart
7-65|1.0|Prancing Gryffyn
1-504|1.0|Steadfast Deputy
1-505|1.0|Treasury Guard
1-127|1.0|Valkyrie Aspirant
7-73|1.0|Xultan Paladin
7-70|1.0|Kodosh Evangel
7-103|1.0|Greed's Reward
7-103|1.0|Greed's Reward
7-103|1.0|Greed's Reward
7-103|1.0|Greed's Reward
7-103|1.0|Greed's Reward
7-103|1.0|Greed's Reward
7-111|1.0|Reverberating Strike
7-111|1.0|Reverberating Strike
7-111|1.0|Reverberating Strike
7-111|1.0|Reverberating Strike
7-111|1.0|Reverberating Strike
7-111|1.0|Reverberating Strike
1-205|1.0|Violent Gust
1-205|1.0|Violent Gust
1-205|1.0|Violent Gust
3-154|1.0|Jump Kick
3-154|1.0|Jump Kick
3-154|1.0|Jump Kick
1-200|1.0|Backlash
7-92|1.0|Icy Gaze
1-197|1.0|Lightning Strike
7-104|1.0|Rainfall Accord
1-207|1.0|Second Sight
3-167|1.0|Unseal
1-218|1.0|Wisdom of the Elders
5-119|1.0|Frost Talisman
5-119|1.0|Frost Talisman
5-119|1.0|Frost Talisman
5-119|1.0|Frost Talisman
5-119|1.0|Frost Talisman
5-119|1.0|Frost Talisman
3-174|1.0|Snowfort
3-174|1.0|Snowfort
3-174|1.0|Snowfort
3-174|1.0|Snowfort
3-174|1.0|Snowfort
3-174|1.0|Snowfort
6-150|1.0|Fragility
6-150|1.0|Fragility
6-150|1.0|Fragility
7-102|1.0|Cruelty
0-24|1.0|Eilyn's Favor
6-166|1.0|Death from Above
2-103|1.0|Cloudsnake Hatchling
2-103|1.0|Cloudsnake Hatchling
2-103|1.0|Cloudsnake Hatchling
2-103|1.0|Cloudsnake Hatchling
2-103|1.0|Cloudsnake Hatchling
2-103|1.0|Cloudsnake Hatchling
7-105|1.0|Thunderclaw Raven
7-105|1.0|Thunderclaw Raven
7-105|1.0|Thunderclaw Raven
7-105|1.0|Thunderclaw Raven
7-105|1.0|Thunderclaw Raven
7-105|1.0|Thunderclaw Raven
5-142|1.0|Acantha's Outrider
5-142|1.0|Acantha's Outrider
5-142|1.0|Acantha's Outrider
5-142|1.0|Acantha's Outrider
5-142|1.0|Acantha's Outrider
5-142|1.0|Acantha's Outrider
7-118|1.0|Skyhorror Draconus
7-118|1.0|Skyhorror Draconus
7-118|1.0|Skyhorror Draconus
7-118|1.0|Skyhorror Draconus
7-118|1.0|Skyhorror Draconus
7-118|1.0|Skyhorror Draconus
7-120|1.0|Rosebloom Mandrake
7-120|1.0|Rosebloom Mandrake
7-120|1.0|Rosebloom Mandrake
7-120|1.0|Rosebloom Mandrake
7-120|1.0|Rosebloom Mandrake
7-120|1.0|Rosebloom Mandrake
3-157|1.0|Sinister Opportunist
3-157|1.0|Sinister Opportunist
3-157|1.0|Sinister Opportunist
2-128|1.0|Skywalk Instructor
2-128|1.0|Skywalk Instructor
2-128|1.0|Skywalk Instructor
7-100|1.0|Yeti Gryffyn Rider
7-100|1.0|Yeti Gryffyn Rider
7-100|1.0|Yeti Gryffyn Rider
1-208|1.0|Skysnapper
1-203|1.0|Yeti Snowslinger
1-238|1.0|Araktodon
1-212|1.0|Cobalt Acolyte
1-201|1.0|East-Wind Herald
1-220|1.0|Jarrall's Frostkin
5-134|1.0|Court Mage
1-215|1.0|Scaly Gruan
7-96|1.0|Linrei Evangel
7-113|1.0|Yeti Traditionalist
1-261|1.0|Devour
1-261|1.0|Devour
1-261|1.0|Devour
1-261|1.0|Devour
1-261|1.0|Devour
1-261|1.0|Devour
7-126|1.0|Immortalize
7-126|1.0|Immortalize
7-126|1.0|Immortalize
7-126|1.0|Immortalize
7-126|1.0|Immortalize
7-126|1.0|Immortalize
7-128|1.0|Malaise
7-128|1.0|Malaise
7-128|1.0|Malaise
7-128|1.0|Malaise
7-128|1.0|Malaise
7-128|1.0|Malaise
4-238|1.0|Cut Ties
1-263|1.0|Venomfang Dagger
1-263|1.0|Venomfang Dagger
1-263|1.0|Venomfang Dagger
1-266|1.0|Blackguard Sidearm
7-137|1.0|Torture
6-213|1.0|Eviscerate
6-213|1.0|Eviscerate
6-213|1.0|Eviscerate
6-213|1.0|Eviscerate
6-213|1.0|Eviscerate
6-213|1.0|Eviscerate
1-302|1.0|Spirit Drain
1-302|1.0|Spirit Drain
1-302|1.0|Spirit Drain
1-302|1.0|Spirit Drain
1-302|1.0|Spirit Drain
1-302|1.0|Spirit Drain
0-35|1.0|Vara's Favor
0-35|1.0|Vara's Favor
0-35|1.0|Vara's Favor
5-149|1.0|Borrowed Violence
5-149|1.0|Borrowed Violence
5-149|1.0|Borrowed Violence
7-129|1.0|Reconnaissance
1-252|1.0|Sabotage
7-125|1.0|Fervent Siphoner
7-125|1.0|Fervent Siphoner
7-125|1.0|Fervent Siphoner
7-125|1.0|Fervent Siphoner
7-125|1.0|Fervent Siphoner
7-125|1.0|Fervent Siphoner
7-136|1.0|Sunset Priest
7-136|1.0|Sunset Priest
7-136|1.0|Sunset Priest
7-136|1.0|Sunset Priest
7-136|1.0|Sunset Priest
7-136|1.0|Sunset Priest
4-213|1.0|Banished Umbren
4-213|1.0|Banished Umbren
4-213|1.0|Banished Umbren
4-213|1.0|Banished Umbren
4-213|1.0|Banished Umbren
4-213|1.0|Banished Umbren
7-145|1.0|Marsh Dragon
7-145|1.0|Marsh Dragon
7-145|1.0|Marsh Dragon
7-145|1.0|Marsh Dragon
7-145|1.0|Marsh Dragon
7-145|1.0|Marsh Dragon
1-278|1.0|Ravenous Thornbeast
1-278|1.0|Ravenous Thornbeast
1-278|1.0|Ravenous Thornbeast
7-134|1.0|Makkar's Bloodwolf
7-134|1.0|Makkar's Bloodwolf
7-134|1.0|Makkar's Bloodwolf
2-141|1.0|Tock Tick
2-141|1.0|Tock Tick
2-141|1.0|Tock Tick
4-197|1.0|Spitefeeder
4-197|1.0|Spitefeeder
4-197|1.0|Spitefeeder
0-33|1.0|Vampire Bat
1-264|1.0|Dark Wisp
1-256|1.0|Direfang Spider
1-276|1.0|Amethyst Acolyte
1-284|1.0|Back-Alley Bouncer
7-147|1.0|Banewulf
1-260|1.0|Blood Beetle
1-301|1.0|Direwood Rampager
7-124|1.0|Faceless One
2-138|1.0|Fallen Oni
3-204|1.0|Grenamender
1-270|1.0|Lethrai Ranger
1-265|1.0|Scavenging Vulture
4-225|1.0|Corrupted Umbren
7-127|1.0|Makkar Evangel
7-154|1.0|Champion Grappler
2-176|1.0|Purify
2-176|1.0|Purify
2-176|1.0|Purify
2-176|1.0|Purify
2-176|1.0|Purify
2-176|1.0|Purify
7-174|1.0|Intrepid Longhorn
7-174|1.0|Intrepid Longhorn
7-174|1.0|Intrepid Longhorn
1-330|1.0|Safe Return
1-330|1.0|Safe Return
1-330|1.0|Safe Return
2-217|1.0|Bring Down
7-192|1.0|Misery Walker
7-192|1.0|Misery Walker
7-192|1.0|Misery Walker
7-192|1.0|Misery Walker
7-192|1.0|Misery Walker
7-192|1.0|Misery Walker
2-221|1.0|Spellshield Architect
2-221|1.0|Spellshield Architect
2-221|1.0|Spellshield Architect
2-221|1.0|Spellshield Architect
2-221|1.0|Spellshield Architect
2-221|1.0|Spellshield Architect
1-369|1.0|Trickster's Cloak
1-377|1.0|Gorgon Swiftblade
1-377|1.0|Gorgon Swiftblade
1-377|1.0|Gorgon Swiftblade
7-203|1.0|Wretched Raven
7-203|1.0|Wretched Raven
7-203|1.0|Wretched Raven
7-203|1.0|Wretched Raven
7-203|1.0|Wretched Raven
7-203|1.0|Wretched Raven
7-170|1.0|Cinder Dragon
7-170|1.0|Cinder Dragon
7-170|1.0|Cinder Dragon
7-170|1.0|Cinder Dragon
7-170|1.0|Cinder Dragon
7-170|1.0|Cinder Dragon
1-392|1.0|Combust
1-392|1.0|Combust
1-392|1.0|Combust
1-392|1.0|Combust
1-392|1.0|Combust
1-392|1.0|Combust
1-321|1.0|Renegade Valkyrie
7-157|1.0|Acclaimed Artisan
7-157|1.0|Acclaimed Artisan
7-157|1.0|Acclaimed Artisan
7-157|1.0|Acclaimed Artisan
7-157|1.0|Acclaimed Artisan
7-157|1.0|Acclaimed Artisan
1-357|1.0|Amaran Camel
1-354|1.0|Pteriax Hatchling
7-181|1.0|Wanderlust Qirin
7-181|1.0|Wanderlust Qirin
7-181|1.0|Wanderlust Qirin
5-202|1.0|Honeypot
5-202|1.0|Honeypot
5-202|1.0|Honeypot
5-202|1.0|Honeypot
5-202|1.0|Honeypot
5-202|1.0|Honeypot
7-197|1.0|Eloz's Elite
2-244|1.0|Valkyrie Denouncer
2-244|1.0|Valkyrie Denouncer
2-244|1.0|Valkyrie Denouncer
2-244|1.0|Valkyrie Denouncer
2-244|1.0|Valkyrie Denouncer
2-244|1.0|Valkyrie Denouncer
2-198|1.0|Topaz Drake
2-198|1.0|Topaz Drake
2-198|1.0|Topaz Drake
2-198|1.0|Topaz Drake
2-198|1.0|Topaz Drake
2-198|1.0|Topaz Drake
7-164|1.0|Wizened Crone
7-164|1.0|Wizened Crone
7-164|1.0|Wizened Crone
7-164|1.0|Wizened Crone
7-164|1.0|Wizened Crone
7-164|1.0|Wizened Crone
2-210|1.0|Xenan Cupbearer
2-210|1.0|Xenan Cupbearer
2-210|1.0|Xenan Cupbearer
7-185|1.0|Nahid's Faithful
7-185|1.0|Nahid's Faithful
7-185|1.0|Nahid's Faithful
7-185|1.0|Nahid's Faithful
7-185|1.0|Nahid's Faithful
7-185|1.0|Nahid's Faithful
7-211|1.0|Ancient Manual
7-211|1.0|Ancient Manual
7-211|1.0|Ancient Manual
7-211|1.0|Ancient Manual
7-211|1.0|Ancient Manual
7-211|1.0|Ancient Manual
2-246|1.0|Argenport Stranger
2-246|1.0|Argenport Stranger
2-246|1.0|Argenport Stranger
2-246|1.0|Argenport Stranger
2-246|1.0|Argenport Stranger
2-246|1.0|Argenport Stranger
5-251|1.0|Astromancer's Compass
5-251|1.0|Astromancer's Compass
5-251|1.0|Astromancer's Compass
5-251|1.0|Astromancer's Compass
5-251|1.0|Astromancer's Compass
5-251|1.0|Astromancer's Compass
1-410|1.0|Combrei Stranger
1-410|1.0|Combrei Stranger
1-410|1.0|Combrei Stranger
1-410|1.0|Combrei Stranger
1-410|1.0|Combrei Stranger
1-410|1.0|Combrei Stranger
1-412|1.0|Elysian Stranger
1-412|1.0|Elysian Stranger
1-412|1.0|Elysian Stranger
1-412|1.0|Elysian Stranger
1-412|1.0|Elysian Stranger
1-412|1.0|Elysian Stranger
1-409|1.0|Feln Stranger
1-409|1.0|Feln Stranger
1-409|1.0|Feln Stranger
1-409|1.0|Feln Stranger
1-409|1.0|Feln Stranger
1-409|1.0|Feln Stranger
